text,line,start_pos,end_pos,file,label_struck
16.2.8.1 Fire Barrier Inspections Program (17857) Condition Report (ANO-1-CR-) 2011-1324 Miscellaneous Number 93-R-1015-03 93-R-1015-07 CALC-ANO1ME-11-00028 Procedures Number OP-1306.005 OP-6030.101 OP-1405.016 Work Orders 50239231 50240454 52364101 52302934 Title Unit 1 Fire Door Inspection Procedure Installation of Penetration Seals Unit 1 Penetration Fire Barrier Visual Inspection Revision 24 9 18 Title Aging Management Review of the Auxiliary Building Aging Management Review of Bulk Commodities Review of the Fire Protection Aging Management Program for License Renewal Implementation Revision 2 2 0,367,0,608,ML14087A338.txt,U
16.2.8.2 Fire Hose Station Inspection Program (17858) Miscellaneous Number CALC-ANO1ME-11-00028 Procedure Number OP-1003.012 Fire Hose Station Inspection A-25 Title Revision 10 Title Review of the Fire Protection Aging Management Program for License Renewal Implementation Revision 0,369,0,283,ML14087A338.txt,U
Work Orders 50012424 50010201 52460586 52409449,371,0,48,ML14087A338.txt,U
"16.2.8.3 Fire Suppression Water Supply System Surveillance Program (17859) Miscellaneous Number CALC-ANO1ME-11-00028 Procedure OP-1104.032 Title Review of the Fire Protection Aging Management Program for License Renewal Implementation Fire Protection Systems Revision 0 70, 71",373,0,276,ML14087A338.txt,U
"Work Order 50241794 16.2.8.4 Fire Suppression Sprinkler System Surveillance Program (17861) Calculations Number 93-R-1016-05 CALC-ANO1ME-11-00028 Procedure OP-1104.032 Work Orders 50235590 50235591 52319315 Title Aging Management Review of the Water Suppression Portion of the Fire Protection System Review of the Fire Protection Aging Management Program for License Renewal Implementation Fire Protection Systems Revision 24 0 70, 71",375,0,434,ML14087A338.txt,U
16.2.8.5 Fire Water Piping Thickness Evaluation Program (17862) Condition Report (ANO-1-CR-) 2013-00516 Calculations Number 93-R-1016-05 Title Aging Management Review of the Water Suppression Portion of the Fire Protection System A-26 Revision 24,377,0,246,ML14087A338.txt,U
Calculations Number CALC-ANO1ME-11-00028 CALC-A-EP2005-001 Procedure Number CEP-NDE0400 CEP-NDE0505 EN-DC-340 Title Ultrasonic Examination Entergy Nuclear Engineering Programs Ultrasonic Thickness Examination Entergy Nuclear Engineering Programs Microbiologically Influenced Corrosion (MIC) Monitoring Program Revision 3 4 2 Title Review of the Fire Protection Aging Management Program for License Renewal Implementation Engineering Report: ANO Microbiologically Influenced Corrosion (MIC) Program Revision 0 0,379,0,511,ML14087A338.txt,U
16.2.8.6 Control Room Halon Fire System Inspection Program (17856) Condition Reports (ANO-1-CR-) 2010-03815 2013-01447 Miscellaneous Number 93-R-1015-03 93-R-1016-21 CALC-ANO1ME-11-00028 Drawing M-219 Procedure OP-1306.014 Work Orders 50233379 52444031 A-27 Title Aging Management Review of the Auxiliary Building Aging Management Review of the Halon System Review of the Fire Protection Aging Management Program for License Renewal Implementation Piping & Instrument Diagram Halon Fire System Unit 1 Control Room & Aux.,381,0,520,ML14087A338.txt,U
Control Room Halon Fire System Inspection Revision 2 1 0 12 30 2012-00429 2012-00515 2012-00573 2012-00603 2012-00722,381,520,637,ML14087A338.txt,U
"16.2.9 Flow-Accelerated Corrosion Program (17853) Condition Reports (ANO-CR-) 1-2013-01213 1-2013-01235 C-2013-00106 LR-LAR-2010-00176 Design Documents Number EN-CS-S008-MULTI EN-CS-S009-MULTI Evaluations Number 1R24-018 1R24-083 Engineering Change 17938 Miscellaneous Number Title 1R24 Flow Accelerated Corrosion Program Final Inspection Report 91-E-0023-92 93-R-1016-03 93-R-1016-14 CALC-ANO1ME-13-00011 Justification for Tcrit values used on ANOs FAC Program Aging Management Review of the Main Feedwater System Aging Management Review of the Main Steam System Review of the Flow Accelerated Corrosion Aging Management Program for License Renewal Implementation 1 1 1 0 Revision/Date Title Flow Accelerated Corrosion Thickness Examination Data Â­ EBB01E004 Flow Accelerated Corrosion Thickness Examination Data - HBD18DGE001 ANO-1 Flow Accelerated Corrosion (FAC) Program System Susceptibility Evaluation Date April 30, 2013 May1, 2013 November 30, 2009 Title Pipe Wall Thinning Structural Evaluation Replacement Material For Flow Accelerated Corrosion (FAC) Degraded Carbon Steel Piping Revision 0 1 1-2013-00662 1-2013-01225 1-2013-01132 1-2013-01226",383,0,1155,ML14087A338.txt,U
A-28,385,0,4,ML14087A338.txt,U
"Miscellaneous Number NRC Generic Letter 89-08 Procedure EN-DC-315 Title Erosion/Corrosion-Induced Pipe Wall Thinning Flow Accelerated Corrosion Program Revision/Date May 2, 1989 9",387,0,180,ML14087A338.txt,U
16.2.10 Inspection and Preventive Maintenance of the Polar Crane Program (17844) Miscellaneous Number CALC-ANO1CS-10-00001 93-R-1015-02 B30.2-96 Title Review of the Inspection and Preventative Maintenance of the ANO-1 Polar Crane Aging Management Program for License Renewal Implementation Aging Management Review of the Reactor Building Internals Overhead and Gantry Cranes Revision 0,389,0,385,ML14087A338.txt,U
2,391,0,1,ML14087A338.txt,U
Work Order 52399718 Procedures Number OP-1402.131 OP-1411.002 Title Unit 1 Operation of Containment Polar Crane Polar Crane (L-002) Lubrication and Inspection Revision 12 12,393,0,173,ML14087A338.txt,U
16.2.11 Instrument Air Quality Program (17828) Condition Reports (ANO-1-CR-) 2011-01239 2012-01256 Calculations Number 93-R-1016-25 Title Aging Management Review of the Instrument Air System Revision/Date 1 2011-01955 2013-00999 2011-02781 2013-03234 2011-03091 2012-01131 2012-01131,395,0,283,ML14087A338.txt,U
A-29,397,0,4,ML14087A338.txt,U
"Calculations Number ANSI/ISAS7.0.01-1996 CALC-ANO1ME-11-00022 Title Quality Standard for Instrument Air Review of the Instrument Air Quality Aging Management Program for License Renewal Implementation Revision/Date November 12, 1996",399,0,233,ML14087A338.txt,U
0,401,0,1,ML14087A338.txt,U
Work Order 50235337 Procedures Number OP-1104.012 OP-1104.024 Breathing Air System Instrument Air System Title Revision 34 43,403,0,125,ML14087A338.txt,U
16.2.12 Leakage Detection in Reactor Building Program (17837) Condition Report (ANO-1-CR-) 2012-01412 Miscellaneous Number CALC-ANO1ME-13-00008 Procedures Number OP-1103.013 OP-1015.003A Title RCS Leak Detection Unit 1 Operations Logs Revision 40 87 Title Review of the Leakage Detection in Reactor Building Aging Management Program for License Renewal Implementation Revision 0,405,0,378,ML14087A338.txt,U
16.2.13 Maintenance Rule Programs (17829 and 17875) Condition Reports (ANO-1-CR-) 2013-01300 2013-01331,407,0,103,ML14087A338.txt,U
A-30,409,0,4,ML14087A338.txt,U
"Miscellaneous Number CALC-ANOCCS-10-0002 CALC-ANO1CS-11-00010 CALC-ANO1CD-12-00001 CALC-ANO1ME-11-00003 Miscellaneous Title 2010 Visual Examination of Containment Structure Dome 2010 Instake Structure Inspection Report 40th Year Tendon Surveillance at ANO dated October 2013 Unit 2 25th Year Tendon Surveillance Engineering Evaluation dated March 2006 Unit 2 30th Year Tendon Surveillance Engineering Evaluation, dated October 20, 2010 Procedures Number CEP-CII-04 EN-DC-150 EN-DC-159 EN-DC-178 EN-DC-203 Title General and Detailed Visual Examinations of Concrete Containments Condition Monitoring of Maintenance Rule Structures System Monitoring Program System Walkdowns Maintenance Rule Program Revision 304 1 6 7 1 Title 2010 Maintenance Rule Structural Monitoring 5 Year Walk Down of High Risk Structures and 10 Year Walk Down of Low Risk Structures Review of the Maintenance Rule Â­ Structural Aging Management Program for License Renewal Implementation U1 1R23 Service Level 1 Safety-Related Coatings Assessment Report Review of the Maintenance Rule (Mechanical) Aging Management Program for License Renewal Implementation Revision/Date 0",411,0,1144,ML14087A338.txt,U
0 May 2012 0,413,0,12,ML14087A338.txt,U
"16.2.14 Oil Analysis Program (17865) Miscellaneous Number Title Lab Report for Emergency Diesel Generator K-4B Crankcase A-31 Revision/Date January 2, 2014",415,0,155,ML14087A338.txt,U
"Miscellaneous Number Title Trending Analysis for Spray Pump P-35 Reactor Building Motor, March 1999 through June 2013 Review of the Oil Analysis Program for License Renewal Implementation Revision/Date",417,0,202,ML14087A338.txt,U
CALC-ANO1ME-12-00003 Procedures Number EN-DC-150 OP-1052.007 SEP-LUBANO-002,419,0,75,ML14087A338.txt,U
0,421,0,1,ML14087A338.txt,U
Title Condition Monitoring of Maintenance Rule Structures Secondary Chemistry Monitoring ANO Oil Analysis Program,423,0,113,ML14087A338.txt,U
Revision 1 36 1,425,0,15,ML14087A338.txt,U
16.2.15 Preventive Maintenance Program (17860 and 17866) Miscellaneous Number 93-R-1016-05 93-R-1016-09 93-R-1016-10 93-R-1016-13 93-R-1016-17 93-R-1016-20 93-R-1016-22 CALC-ANO1ME-11-00008 Procedure EN-DC-324 Title Aging Management Review of the Water Suppression Portion of the Fire Protection System Aging Management Review of the RB Cooling and Purge System Aging Management Review of the DHR & LPI System Aging Management Review of the Hydrogen Control System Aging Management Review of Auxiliary Building Ventilation System Aging Management Review of the Control Room Ventilation System Aging Management Review of the Fuel Oil System Review of the Preventative Maintenance Aging Management Program for License Renewal Implementation Preventative Maintenance Program Revision 0 1 2 1 1 1 1 0 11,427,0,799,ML14087A338.txt,U
A-32,429,0,4,ML14087A338.txt,U
"16.2.16 Reactor Building Leak Rate Testing Program (17867) Condition Reports (ANO-1-CR-) 2013-01362 Miscellaneous Number Title RCS Leakage Program Trending Report, December 2013 to January 2014 ANO-1 Reactor Building Leak Rate Testing for License Renewal Implementation Revision 2013-01958",431,0,290,ML14087A338.txt,U
CALC-ANO1ME-11-00009 Procedures Number SEP-APJ-002 EN-DC-334 CEP-APJ-001,433,0,72,ML14087A338.txt,U
0,435,0,1,ML14087A338.txt,U
Title Primary Containment Leakage Rate Testing (Appendix J) Program Section Primary Containment Leakage Rate Testing (Appendix J) Primary Containment Leakage Rate Testing (10CFR50 Appendix J) ProgramPlan,437,0,203,ML14087A338.txt,U
Revision 1 2 2,439,0,14,ML14087A338.txt,U
"16.2.18 Reactor Vessel Integrity Program (17849) Calculations Number 32-9004664-001 32-9122802-000 77-1258569-01 86-9057339-000 86-9183332-002 Title B&W PTS (Pressurized Thermal Shock) Calculation ANO-1 End of Cycle 23 Fluence Estimate Arkansas Nuclear One Â­ Unit 1 PressureTemperature Limits for 32 EFPY ANO Unit 1 Fluence Analysis Report, Cycles 19 and 20 ANO Unit 1 Fluence Analysis Report Cycles 21, 22, and 23, for Reactor Vessel Beltline, Nozzle, and Dutchman Regions Revision/Date 1 October 26, 2009 November 1996 November 24, 2008 December 11, 2013",441,0,556,ML14087A338.txt,U
A-33,443,0,4,ML14087A338.txt,U
"Miscellaneous Number 10 CFR 50.61 10 CFR Part 50, Appendix G 10 CFR Part 50, Appendix H 03-1201086-01 1150-006-014 Title Fracture toughness requirements for protection against pressurized thermal shock events Fracture Toughness Requirements Reactor Vessel Material Surveillance Program Requirements Framatone Reactor Vessel Cavity Dosimetry Operating Procedure ANO/Unit 1 Fabrication of Entergy Operations, Inc. Arkansas Nuclear One Unit 1 Cycles 21/22 Holders A & B Cavity Dosimetry B&W Owners Group Materials Committee Cavity Dosimetry Exchange Document Technical Specification 3.4.3 RCS Pressure and Temperature (P/T) Limits Conducting Surveillance Tests for Light-Water Cooled Nuclear Power Reactor Vessels Supplement 6A, Master Integrated Reactor Vessel Surveillance Program Fluence and Uncertainty Methodologies Review of the Reactor Vessel Integrity Aging Management Program for License Renewal Implementation Unit 1 and Unit 2 End of Cycle Fuel Assembly Burnup 1R23 Reactor Vessel Material Surveillance Program Frequency Determination Per OP-1022.013 Radiation Embrittlement of Reactor Vessel Materials Calculational and Dosimetry Methods for Determining Pressure Vessel Neutron Fluence July 1, 1982 4 2 0 March 19, 1999 April 3, 2007 Revision/Date",445,0,1257,ML14087A338.txt,U
51-1266178-03 Amendment 248 ASTM E 185-82 BAW-1543 BAW-2241NP-A CALC-ANO1ME-11-00006 CALC-ANOCNE-11-00001 Engineering Change 20744 Regulatory Guide 1.99 Regulatory Guide 1.190,447,0,175,ML14087A338.txt,U
2-Oct,449,0,12,ML14087A338.txt,U
"0 April 10, 2010 2 March 2001",451,0,29,ML14087A338.txt,U
A-34,453,0,4,ML14087A338.txt,U
"Procedures Number 1022.011 1302.012 CEP-FTP-ANO1 SEP-FTP-ANO1001 Work Orders 52468673 52470275 Title Reactor Core Monitoring Activities Periodic Core Power Distribution Reactor Vessel Fracture Toughness and Surveillance Material Testing at ANO-1 Arkansas Nuclear One, Unit 1 Reactor Vessel Integrity Program Revision 9 20 0 A",455,0,326,ML14087A338.txt,U
"16.2.19 Service Water Integrity Program (17830) Evaluations Number 91-R-2013-01 Engineering Change 40639 Engineering Change 43663 Engineering Change 44738 Examinations Number ACT-04-017 ACT-02-014 ACT-02-014 Title Auxiliary Building Electric Rooms Emergency Chiller Condensers, HtExch E-174 & E-176 E-20B-1 Emergency Diesel Jacket Water Coolers E-20B-2 Emergency Diesel Jacket Water Cooler E-39B Make-Up Pump Lube Oil Cooler A-35 Date October 29, 2007 May 29, 2013 June 3, 2013 December 2, 2009 Title Service Water Performance Testing Methodology E-35B Thermal Performance Test Evaluation 1R23 Document Analysis OF 1R24 As Found and As Left Service Water Flow Test Per Guidance in CALC-91-R-2013-01 K-4A AND K-4B EDG Thermal Performance Evaluation 2011 Revision/Date 26 December 17, 2012 July 19, 2013",457,0,801,ML14087A338.txt,U
14-Nov-13,459,0,17,ML14087A338.txt,U
"Letters Number 0CAN019012 0CAN079005 Title Response to Generic Letter 89-13, ""Service Water System Problems Affecting Safety-Related Equipment"" Supplemental Information Related to Generic Letter 89-13, ""Service Water System Problems Affecting Safety-Related Equipment"" Revision to Response to Generic Letter 89-13 Implementation Status of Four Issues at ANO Modified Component Testing List for Generic Letter 89-13"" Completion of ANO-1 Initial Activities for Generic Letter 89-13, Service Water System Problems Date January 26, 1990 July 2, 1990",461,0,546,ML14087A338.txt,U
1CAN119010 0CAN099110 1CAN039209 1CAN069202,463,0,43,ML14087A338.txt,U
"November 30, 1990 October 3, 1991 March 20, 1992 June 8, 1992",465,0,61,ML14087A338.txt,U
Miscellaneous Number CALC-ANO1ME-11-00004 93-R-1016-06 93-R-1016-10 SEP-SW-ANO001 Procedures Number 1052.019 1052.023 1104.029 1104.033 1106.006 1306.037 Title Chemistry Inspections of Plant Systems and Heat Exchangers Conduct of Chemistry Service Water and Auxiliary Cooling System Reactor Building Ventilation Emergency Feedwater Pump Operation Surveillance Test for Unit 1 Sluice Gates SG-1 & SG-2 A-36 Revision 7 14 105 73 89 3 Title Review of the Service Water Integrity Aging Management Program for License Renewal Implementation Aging Management Review of the Service Water System Aging Management Review of the Decay Heat/Low Pressure Injection System ANO NRC Generic Letter 89-13 Service Water Program Revision 0 0 0 0,467,0,727,ML14087A338.txt,U
Procedures Number 1309.013 1309.016 1309.018 5120.431 5120.262 EN-DC-316 EN-DC-340 Title Unit 1 Service Water Flow Test Decay Heat Cooler Thermal Test EDG Cooler Thermal Test Unit 1 Reactor Building Cooling Fans Flow Rate Test Unit 1 Inservice Testing (IST) Visual Valve Inspection Heat Exchanger Performance Monitoring and Condition Monitoring Microbiologically Influenced Corrosion (MIC) Monitoring Program Revision 24 6 8 4 6 5 2,469,0,433,ML14087A338.txt,U
Work Orders 00277846 52399642 00299896 52399774 52318888 52399815 52318891 52401936 52319267 52413301 52395630 52451578,471,0,119,ML14087A338.txt,U
16.2.20 Steam Generator Integrity Program (17854) Miscellaneous Number Title Engineering Information Record of the Condition Monitoring and Final Operational Assessment of Steam Generators 1R23 Engineering Information Record of the Technical Summary of Steam Generator Eddy Current Examinations Steam Generator Integrity Program Review Steam Generator Program Guidelines Revision/Date March 2012,473,0,395,ML14087A338.txt,U
13-Apr,475,0,10,ML14087A338.txt,U
CALC-ANO1ME-12-00001 NEI-97-06 Procedures Number OP-1000.042 EN-DC-317,477,0,70,ML14087A338.txt,U
0 3,479,0,3,ML14087A338.txt,U
Title Steam Generator Water Chemistry Monitoring Unit One Steam Generator Program A-37,481,0,86,ML14087A338.txt,U
Revision 24 7,483,0,13,ML14087A338.txt,U
"16.2.21.2 Battery Quarterly Surveillance Program (17841) Condition Report (ANO-1-CR-) 2013-03212 Miscellaneous Number 93-R-1015-03 CALC-ANO1EE-13-00003 Procedures Number OP-1307.061 OP-1307.063 Work Orders 52401938 50238478 52456872 50238480 Title Unit 1 D45 Battery Periodic Tests Unit 1 D06 and D07 Battery Surveillance Revision 18 23, 27 Title Aging Management Review of the Auxiliary Building Review of the Battery Quarterly Surveillance Aging Management Program for License Renewal Implementation Revision 2 0",485,0,515,ML14087A338.txt,U
16.2.21.3 Control Room Ventilation Testing Program (17833) Miscellaneous Number Title `A' Control Room Emergency Air Conditioning System Monthly Check Report 93-R-1016.20 CALC-ANO1ME-13-00010 Control Room Emergency AC Flow Verification Report Aging Management Review of the Control Room Ventilation System Review of the Control Room Ventilation Testing Aging Management Program for License Renewal Implementation Revision/Date November 2013 June 2013 1 0,487,0,454,ML14087A338.txt,U
